id,image_path,label_path,gt_vendor,gt_date,gt_total,gt_date_raw,gt_total_raw,gt_total_numeric
X51007339158,data/sroie/raw/SROIE2019/train/img/X51007339158.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339158.txt,SANYU STATIONERY SHOP,2017-07-19,5.00,19/07/2017,5.00,5.0
X51007339162,data/sroie/raw/SROIE2019/train/img/X51007339162.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339162.txt,SANYU STATIONERY SHOP,2017-12-02,8.70,02/12/2017,8.70,8.7
X51007339164,data/sroie/raw/SROIE2019/train/img/X51007339164.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339164.txt,SANYU STATIONERY SHOP,2017-11-26,9.30,26/11/2017,9.30,9.3
X51007339165,data/sroie/raw/SROIE2019/train/img/X51007339165.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339165.txt,SANYU STATIONERY SHOP,2017-11-29,33.60,29/11/2017,33.60,33.6
X51007339166,data/sroie/raw/SROIE2019/train/img/X51007339166.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339166.txt,SANYU STATIONERY SHOP,2017-12-04,3.90,04/12/2017,3.90,3.9
X51007339167,data/sroie/raw/SROIE2019/train/img/X51007339167.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339167.txt,SANYU STATIONERY SHOP,2017-12-11,7.00,11/12/2017,7.00,7.0
X51007339639,data/sroie/raw/SROIE2019/train/img/X51007339639.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339639.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-07-13,4.00,13/07/2017,4.00,4.0
X51007339642,data/sroie/raw/SROIE2019/train/img/X51007339642.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339642.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-09-28,14.00,28/09/2017,14.00,14.0
X51007339643,data/sroie/raw/SROIE2019/train/img/X51007339643.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339643.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-03-30,6.00,30/03/2017,6.00,6.0
X51007339647,data/sroie/raw/SROIE2019/train/img/X51007339647.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339647.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-11-15,16.00,15/11/2017,16.00,16.0
X51007339648,data/sroie/raw/SROIE2019/train/img/X51007339648.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339648.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-09-12,30.00,12/09/2017,30.00,30.0
X51007339650,data/sroie/raw/SROIE2019/train/img/X51007339650.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339650.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-12-13,24.00,13/12/2017,24.00,24.0
X51007339651,data/sroie/raw/SROIE2019/train/img/X51007339651.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339651.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-12-29,7.00,29/12/2017,7.00,7.0
X51007339653,data/sroie/raw/SROIE2019/train/img/X51007339653.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339653.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-09-15,24.00,15/09/2017,24.00,24.0
X51007339656,data/sroie/raw/SROIE2019/train/img/X51007339656.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339656.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-05-10,16.00,10/05/2017,16.00,16.0
X51007339657,data/sroie/raw/SROIE2019/train/img/X51007339657.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339657.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-12-25,2.50,25/12/2017,2.50,2.5
X51007339658,data/sroie/raw/SROIE2019/train/img/X51007339658.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339658.txt,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,2017-09-04,28.00,04/09/2017,28.00,28.0
X51007391372,data/sroie/raw/SROIE2019/train/img/X51007391372.jpg,data/sroie/raw/SROIE2019/train/entities/X51007391372.txt,FY EAGLE ENTERPRISE,2018-05-24,52.00,24/05/2018,52.00,52.0
X51007419197,data/sroie/raw/SROIE2019/train/img/X51007419197.jpg,data/sroie/raw/SROIE2019/train/entities/X51007419197.txt,MYNEWS RETAIL SB,2018-06-28,6.00,28/06/2018,6.00,6.0
X51007579726,data/sroie/raw/SROIE2019/train/img/X51007579726.jpg,data/sroie/raw/SROIE2019/train/entities/X51007579726.txt,RAPID RAIL SDN BHD,2018-06-18,30.00,18/06/2018,RM 30.00,30.0
X51007843145,data/sroie/raw/SROIE2019/train/img/X51007843145.jpg,data/sroie/raw/SROIE2019/train/entities/X51007843145.txt,ESJAY FUEL ENTERPRISE,2018-06-30,50.00,30-06-2018,50.00,50.0
X51007846269,data/sroie/raw/SROIE2019/train/img/X51007846269.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846269.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-04,7.70,04 JUN 2018,RM7.70,7.7
X51007846270,data/sroie/raw/SROIE2019/train/img/X51007846270.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846270.txt,MOONLIGHT CAKE HOUSE SDN BHD,2018-06-04,21.85,04/06/2018,RM21.85,21.85
X51007846286,data/sroie/raw/SROIE2019/train/img/X51007846286.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846286.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-09,7.70,09 JUN 2018,RM7.70,7.7
X51007846301,data/sroie/raw/SROIE2019/train/img/X51007846301.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846301.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-10,8.50,10 JUN 2018,RM8.50,8.5
X51007846302,data/sroie/raw/SROIE2019/train/img/X51007846302.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846302.txt,MOONLIGHT CAKE HOUSE SDN BHD,2018-06-09,15.40,09/06/2018,RM15.40,15.4
X51007846305,data/sroie/raw/SROIE2019/train/img/X51007846305.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846305.txt,AEON CO. (M) BHD,2018-06-10,127.35,10/06/2018,127.35,127.35
X51007846307,data/sroie/raw/SROIE2019/train/img/X51007846307.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846307.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-12,7.70,12 JUN 2018,RM7.70,7.7
X51007846309,data/sroie/raw/SROIE2019/train/img/X51007846309.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846309.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-11,6.00,11 JUN 2018,RM6.00,6.0
X51007846325,data/sroie/raw/SROIE2019/train/img/X51007846325.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846325.txt,DE LUXE CIRCLE FRESH MART SDN BHD,2018-06-02,25.85,02/06/18,25.85,25.85
X51007846326,data/sroie/raw/SROIE2019/train/img/X51007846326.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846326.txt,LEMON TREE RESTAURANT JTJ FOODS SDN BHD,,10.30,6/1/2018,10.30,10.3
X51007846350,data/sroie/raw/SROIE2019/train/img/X51007846350.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846350.txt,PASARAYA CINWA SDN BHD,2018-06-15,14.20,15/06/2018,14.20,14.2
X51007846353,data/sroie/raw/SROIE2019/train/img/X51007846353.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846353.txt,THE TOAST F&B SDN BHD,2018-06-16,28.15,16/06/2018,28.15,28.15
X51007846357,data/sroie/raw/SROIE2019/train/img/X51007846357.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846357.txt,KEDAI RUNCIT ZBH,2018-06-01,43.40,01/06/2018,RM43.40,43.4
X51007846366,data/sroie/raw/SROIE2019/train/img/X51007846366.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846366.txt,AEON CO. (M) BHD,2018-06-12,38.60,12/06/2018,38.60,38.6
X51007846368,data/sroie/raw/SROIE2019/train/img/X51007846368.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846368.txt,GRANDMA HOMES RESTAURANT,2018-06-13,473.30,13/06/2018,473.30,473.3
X51007846370,data/sroie/raw/SROIE2019/train/img/X51007846370.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846370.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-16,7.70,16 JUN 2018,RM7.70,7.7
X51007846388,data/sroie/raw/SROIE2019/train/img/X51007846388.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846388.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-18,8.20,18 JUN 2018,RM8.20,8.2
X51007846391,data/sroie/raw/SROIE2019/train/img/X51007846391.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846391.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-20,8.20,20 JUN 2018,RM8.20,8.2
X51007846393,data/sroie/raw/SROIE2019/train/img/X51007846393.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846393.txt,MOONLIGHT CAKE HOUSE SDN BHD,2018-06-20,14.20,20/06/2018,RM14.20,14.2
X51007846395,data/sroie/raw/SROIE2019/train/img/X51007846395.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846395.txt,GERBANG ALAF RESTAURANTS SDN BHD,2018-06-24,12.80,24/06/2018,12.80,12.8
X51007846398,data/sroie/raw/SROIE2019/train/img/X51007846398.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846398.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-06-22,8.50,22 JUN 2018,RM8.50,8.5
X51007846410,data/sroie/raw/SROIE2019/train/img/X51007846410.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846410.txt,IDEAL MENU GROUP SDN BHD,2018-06-10,12.00,10/06/2018,12.00,12.0
X51007846412,data/sroie/raw/SROIE2019/train/img/X51007846412.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846412.txt,LAVENDER CONFECTIONERY & BAKERY S/B,2018-06-17,26.50,17/06/2018,26.50,26.5
X51007846451,data/sroie/raw/SROIE2019/train/img/X51007846451.jpg,data/sroie/raw/SROIE2019/train/entities/X51007846451.txt,PASIR EMAS HARDWARE SDN BHD,2018-06-23,36.00,23/06/18,36.00,36.0
X51008030560,data/sroie/raw/SROIE2019/train/img/X51008030560.jpg,data/sroie/raw/SROIE2019/train/entities/X51008030560.txt,RESTORAN DE COFFEE O,2018-04-03,11.60,03/04/2018,11.60,11.6
X51008030565,data/sroie/raw/SROIE2019/train/img/X51008030565.jpg,data/sroie/raw/SROIE2019/train/entities/X51008030565.txt,RESTORAN WAN SHENG,2018-04-04,7.80,04-04-2018,7.80,7.8
X51008030566,data/sroie/raw/SROIE2019/train/img/X51008030566.jpg,data/sroie/raw/SROIE2019/train/entities/X51008030566.txt,RESTORAN WAN SHENG,2018-04-09,8.60,09-04-2018,8.60,8.6
X51008042777,data/sroie/raw/SROIE2019/train/img/X51008042777.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042777.txt,RESTORAN WAN SHENG,2018-05-26,4.80,26-05-2018,4.80,4.8
X51008042778,data/sroie/raw/SROIE2019/train/img/X51008042778.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042778.txt,RESTORAN WAN SHENG,2018-05-05,19.40,05-05-2018,19.40,19.4
X51008042782,data/sroie/raw/SROIE2019/train/img/X51008042782.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042782.txt,RESTORAN WAN SHENG,2018-04-02,6.70,02-04-2018,6.70,6.7
X51008042783,data/sroie/raw/SROIE2019/train/img/X51008042783.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042783.txt,GERBANG ALAF RESTAURANTS SDN BHD,2018-05-11,18.90,11/05/2018,18.90,18.9
X51008042791,data/sroie/raw/SROIE2019/train/img/X51008042791.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042791.txt,RESTORAN WAN SHENG,2018-05-06,2.40,06-05-2018,2.40,2.4
X51008042792,data/sroie/raw/SROIE2019/train/img/X51008042792.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042792.txt,RESTORAN WAN SHENG,2018-05-06,5.00,06-05-2018,5.00,5.0
X51008042793,data/sroie/raw/SROIE2019/train/img/X51008042793.jpg,data/sroie/raw/SROIE2019/train/entities/X51008042793.txt,SANG KEE CHERAS RESTAURANT,2018-05-03,2.50,03/05/2018,2.50,2.5
X51008063849,data/sroie/raw/SROIE2019/train/img/X51008063849.jpg,data/sroie/raw/SROIE2019/train/entities/X51008063849.txt,MR. D.I.Y. (M) SDN BHD,2018-05-28,2.70,28-05-18,2.70,2.7
X51008064061,data/sroie/raw/SROIE2019/train/img/X51008064061.jpg,data/sroie/raw/SROIE2019/train/entities/X51008064061.txt,MR. D.I.Y. (M) SDN BHD,2018-05-03,69.20,03-05-18,69.20,69.2
X51008099041,data/sroie/raw/SROIE2019/train/img/X51008099041.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099041.txt,RESTORAN WAN SHENG,2018-06-30,4.20,30-06-2018,4.20,4.2
X51008099043,data/sroie/raw/SROIE2019/train/img/X51008099043.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099043.txt,RESTORAN WAN SHENG,2018-06-23,4.60,23-06-2018,4.60,4.6
X51008099044,data/sroie/raw/SROIE2019/train/img/X51008099044.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099044.txt,RESTORAN WAN SHENG,2018-06-18,6.50,18-06-2018,6.50,6.5
X51008099046,data/sroie/raw/SROIE2019/train/img/X51008099046.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099046.txt,RESTORAN WAN SHENG,2018-06-12,4.60,12-06-2018,4.60,4.6
X51008099048,data/sroie/raw/SROIE2019/train/img/X51008099048.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099048.txt,RESTORAN WAN SHENG,2018-06-09,4.80,09-06-2018,4.80,4.8
X51008099049,data/sroie/raw/SROIE2019/train/img/X51008099049.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099049.txt,PAPPARICH BMC,2018-06-15,17.22,15 JUN 18,17.22,17.22
X51008099054,data/sroie/raw/SROIE2019/train/img/X51008099054.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099054.txt,10 GRAM GOURMET SBN BHD,2018-06-11,15.00,11-06-2018,15.00,15.0
X51008099071,data/sroie/raw/SROIE2019/train/img/X51008099071.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099071.txt,LEONG HENG SHELL SERVICE STATION,2018-06-20,50.00,20/06/18,50.00,50.0
X51008099073,data/sroie/raw/SROIE2019/train/img/X51008099073.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099073.txt,PROSPER NIAGA,2018-06-26,100.00,26/06/18,100.00,100.0
X51008099081,data/sroie/raw/SROIE2019/train/img/X51008099081.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099081.txt,RESTORAN WAN SHENG,2018-06-01,4.80,01-06-2018,4.80,4.8
X51008099083,data/sroie/raw/SROIE2019/train/img/X51008099083.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099083.txt,RESTORAN WAN SHENG,2018-06-04,6.70,04-06-2018,6.70,6.7
X51008099084,data/sroie/raw/SROIE2019/train/img/X51008099084.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099084.txt,RESTORAN WAN SHENG,2018-06-26,4.60,26-06-2018,4.60,4.6
X51008099085,data/sroie/raw/SROIE2019/train/img/X51008099085.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099085.txt,RESTORAN WAN SHENG,2018-06-26,4.10,26-06-2018,4.10,4.1
X51008099087,data/sroie/raw/SROIE2019/train/img/X51008099087.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099087.txt,RESTORAN WAN SHENG,2018-06-11,7.80,11-06-2018,7.80,7.8
X51008099089,data/sroie/raw/SROIE2019/train/img/X51008099089.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099089.txt,RESTORAN WAN SHENG,2018-06-20,9.60,20-06-2018,9.60,9.6
X51008099102,data/sroie/raw/SROIE2019/train/img/X51008099102.jpg,data/sroie/raw/SROIE2019/train/entities/X51008099102.txt,MIZU MENTAI SDN. BHD.,2018-06-04,68.00,04-06-2018,68.00,68.0
X51008114216,data/sroie/raw/SROIE2019/train/img/X51008114216.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114216.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2018-06-15,8.95,15-06-18,8.95,8.95
X51008114217,data/sroie/raw/SROIE2019/train/img/X51008114217.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114217.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2018-06-30,27.25,30-06-18,27.25,27.25
X51008114260,data/sroie/raw/SROIE2019/train/img/X51008114260.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114260.txt,99 SPEED MART S/B,2018-05-02,23.60,02-05-18,23.60,23.6
X51008114262,data/sroie/raw/SROIE2019/train/img/X51008114262.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114262.txt,99 SPEED MART S/B,2018-05-05,137.15,05-05-18,137.15,137.15
X51008114266,data/sroie/raw/SROIE2019/train/img/X51008114266.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114266.txt,99 SPEED MART S/B,2018-05-13,22.90,13-05-18,22.90,22.9
X51008114281,data/sroie/raw/SROIE2019/train/img/X51008114281.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114281.txt,99 SPEED MART S/B,2018-06-04,23.40,04-06-18,23.40,23.4
X51008114282,data/sroie/raw/SROIE2019/train/img/X51008114282.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114282.txt,99 SPEED MART S/B,2018-06-04,20.90,04-06-18,20.90,20.9
X51008114283,data/sroie/raw/SROIE2019/train/img/X51008114283.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114283.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2018-06-11,11.25,11-06-18,11.25,11.25
X51008114284,data/sroie/raw/SROIE2019/train/img/X51008114284.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114284.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2018-06-25,17.45,25-06-18,17.45,17.45
X51008114321,data/sroie/raw/SROIE2019/train/img/X51008114321.jpg,data/sroie/raw/SROIE2019/train/entities/X51008114321.txt,FILL IN ENTERPRISE,2018-06-03,100.00,03/06/18,100.00,100.0
X51008122920,data/sroie/raw/SROIE2019/train/img/X51008122920.jpg,data/sroie/raw/SROIE2019/train/entities/X51008122920.txt,C W KHOO HARDWARE SDN BHD,2018-05-04,19.00,04-05-18,19.00,19.0
X51008123446,data/sroie/raw/SROIE2019/train/img/X51008123446.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123446.txt,DION REALTIES SDN BHD,2018-05-30,5.00,30/05/18,5.00,5.0
X51008123447,data/sroie/raw/SROIE2019/train/img/X51008123447.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123447.txt,DION REALTIES SDN BHD,2018-05-28,5.00,28/05/18,5.00,5.0
X51008123450,data/sroie/raw/SROIE2019/train/img/X51008123450.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123450.txt,SANJUNG REALITI SDN. BHD.,2018-06-27,1.50,27/06/18,1.50,1.5
X51008123451,data/sroie/raw/SROIE2019/train/img/X51008123451.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123451.txt,C W KHOO HARDWARE SDN BHD,2018-06-11,48.00,11/06/2018,48.00,48.0
X51008123476,data/sroie/raw/SROIE2019/train/img/X51008123476.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123476.txt,DION REALTIES SDN BHD,2018-06-25,5.00,25/06/18,5.00,5.0
X51008123580,data/sroie/raw/SROIE2019/train/img/X51008123580.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123580.txt,MR. D.I.Y. (M) SDN BHD,2018-06-17,8.10,17-06-18,8.10,8.1
X51008123586,data/sroie/raw/SROIE2019/train/img/X51008123586.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123586.txt,MYNEWS RETAIL SB,2018-06-29,7.70,29/06/2018,7.70,7.7
X51008123599,data/sroie/raw/SROIE2019/train/img/X51008123599.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123599.txt,OGN GROUP SDN BHD,2018-06-17,28.30,17/06/2018,28.30,28.3
X51008123604,data/sroie/raw/SROIE2019/train/img/X51008123604.jpg,data/sroie/raw/SROIE2019/train/entities/X51008123604.txt,OGN GROUP SDN BHD,2018-06-24,52.40,24/06/2018,52.40,52.4
X51008128052,data/sroie/raw/SROIE2019/train/img/X51008128052.jpg,data/sroie/raw/SROIE2019/train/entities/X51008128052.txt,PANDAH INDAH PULAU KETAM RESTAURANT,2018-04-30,93.00,30-04-2018,93.00,93.0
X51008128062,data/sroie/raw/SROIE2019/train/img/X51008128062.jpg,data/sroie/raw/SROIE2019/train/entities/X51008128062.txt,RESTAURANT JIAWEI JIAWEI HOUSE,,27.00,11/5/2018,27.00,27.0
X51008128065,data/sroie/raw/SROIE2019/train/img/X51008128065.jpg,data/sroie/raw/SROIE2019/train/entities/X51008128065.txt,99 SPEED MART S/B,2018-05-03,19.90,03-05-18,19.90,19.9
X51008142005,data/sroie/raw/SROIE2019/train/img/X51008142005.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142005.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-04-28,65.70,28-04-2018,65.70,65.7
X51008142030,data/sroie/raw/SROIE2019/train/img/X51008142030.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142030.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-06-05,52.00,05-06-2018,52.00,52.0
X51008142031,data/sroie/raw/SROIE2019/train/img/X51008142031.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142031.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-05-22,71.00,22-05-2018,71.00,71.0
X51008142032,data/sroie/raw/SROIE2019/train/img/X51008142032.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142032.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-05-28,112.35,28-05-2018,112.35,112.35
X51008142033,data/sroie/raw/SROIE2019/train/img/X51008142033.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142033.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-05-19,42.40,19-05-2018,42.40,42.4
X51008142034,data/sroie/raw/SROIE2019/train/img/X51008142034.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142034.txt,MEGAH RETAIL SDN BHD,2018-05-09,4.70,09/05/2018,4.70,4.7
X51008142038,data/sroie/raw/SROIE2019/train/img/X51008142038.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142038.txt,99 SPEED MART S/B,2018-01-28,27.90,28-01-18,27.90,27.9
X51008142058,data/sroie/raw/SROIE2019/train/img/X51008142058.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142058.txt,KEDAI PAPAN YEW CHUAN,2018-04-20,87.45,20/04/2018,87.45,87.45
X51008142059,data/sroie/raw/SROIE2019/train/img/X51008142059.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142059.txt,KEDAI PAPAN YEW CHUAN,2018-04-17,190.80,17/04/2018,190.80,190.8
X51008142060,data/sroie/raw/SROIE2019/train/img/X51008142060.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142060.txt,KEDAI PAPAN YEW CHUAN,2018-05-26,121.90,26/05/2018,121.90,121.9
X51008142061,data/sroie/raw/SROIE2019/train/img/X51008142061.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142061.txt,KEDAI PAPAN YEW CHUAN,2018-05-03,178.08,03/05/2018,178.08,178.08
X51008142062,data/sroie/raw/SROIE2019/train/img/X51008142062.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142062.txt,KEDAI PAPAN YEW CHUAN,2018-05-02,361.46,02/05/2018,361.46,361.46
X51008142063,data/sroie/raw/SROIE2019/train/img/X51008142063.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142063.txt,KEDAI PAPAN YEW CHUAN,2018-04-30,404.39,30/04/2018,404.39,404.39
X51008142065,data/sroie/raw/SROIE2019/train/img/X51008142065.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142065.txt,KEDAI PAPAN YEW CHUAN,2018-05-23,162.71,23/05/2018,162.71,162.71
X51008142068,data/sroie/raw/SROIE2019/train/img/X51008142068.jpg,data/sroie/raw/SROIE2019/train/entities/X51008142068.txt,KEDAI PAPAN YEW CHUAN,2018-05-11,68.90,11/05/2018,68.90,68.9
X51008145450,data/sroie/raw/SROIE2019/train/img/X51008145450.jpg,data/sroie/raw/SROIE2019/train/entities/X51008145450.txt,GH DISTRIBUTOR & MARKETING SDN BHD,2018-06-20,85.20,20/06/2018,85.20,85.2
X51008145504,data/sroie/raw/SROIE2019/train/img/X51008145504.jpg,data/sroie/raw/SROIE2019/train/entities/X51008145504.txt,AMTECH ELECTRICAL SUPPLIES,2018-06-27,136.00,27/06/18,136.00,136.0
X51008145505,data/sroie/raw/SROIE2019/train/img/X51008145505.jpg,data/sroie/raw/SROIE2019/train/entities/X51008145505.txt,KT WONG TRADING,2018-06-09,489.30,09/06/2018,489.30,489.3
X51008164420,data/sroie/raw/SROIE2019/train/img/X51008164420.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164420.txt,POPULAR BOOK CO. (M) SDN BHD,2018-04-03,7.30,03/04/18,7.30,7.3
X51008164510,data/sroie/raw/SROIE2019/train/img/X51008164510.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164510.txt,OCEAN LC PACKAGING ENTERPRISE,2018-06-27,152.00,27/06/2018,RM152.00,152.0
X51008164524,data/sroie/raw/SROIE2019/train/img/X51008164524.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164524.txt,MR. D.I.Y. (M) SDN BHD,2018-07-15,7.15,15-07-18,7.15,7.15
X51008164525,data/sroie/raw/SROIE2019/train/img/X51008164525.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164525.txt,PASAR RAYA MEGA MAJU (SEMENYIH) SDN BHD,2018-07-03,30.45,03/07/2018,30.45,30.45
X51008164969,data/sroie/raw/SROIE2019/train/img/X51008164969.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164969.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-06-14,59.00,14-06-2018,59.00,59.0
X51008164991,data/sroie/raw/SROIE2019/train/img/X51008164991.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164991.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-06-13,35.00,13-06-2018,35.00,35.0
X51008164992,data/sroie/raw/SROIE2019/train/img/X51008164992.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164992.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-05-30,87.45,30-05-2018,87.45,87.45
X51008164996,data/sroie/raw/SROIE2019/train/img/X51008164996.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164996.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-06-17,58.00,17-06-2018,58.00,58.0
X51008164997,data/sroie/raw/SROIE2019/train/img/X51008164997.jpg,data/sroie/raw/SROIE2019/train/entities/X51008164997.txt,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,2018-06-15,148.50,15-06-2018,148.50,148.5
